name,time,flow_in,flow_out,pressure_in,pressure_out
aorta,6.5378717871787195e-01,-3.7767769076469899e+00,2.0399861506675325e+00,1.8076328750101943e+05,1.8090581275945393e+05
aorta,6.5389588958895928e-01,-3.7817498937650105e+00,2.0373996010645343e+00,1.8075691206679627e+05,1.8089975657132932e+05
aorta,6.5400460046004660e-01,-3.7867228689105050e+00,2.0348071731044133e+00,1.8075053402200347e+05,1.8089369649374939e+05
aorta,6.5411331133113215e-01,-3.7916958495422612e+00,2.0322088913167855e+00,1.8074415337302352e+05,1.8088763252582375e+05
aorta,6.5422202220221948e-01,-3.7966688274307665e+00,2.0296047803702488e+00,1.8073777012626466e+05,1.8088156466668349e+05
aorta,6.5433073307330680e-01,-3.8016418066910185e+00,2.0269948650714538e+00,1.8073138428808170e+05,1.8087549291548177e+05
aorta,6.5443944394439413e-01,-3.8066147852653960e+00,2.0243791703641620e+00,1.8072499586481534e+05,1.8086941727139399e+05
aorta,6.5454815481548145e-01,-3.8115877641827121e+00,2.0217577213282931e+00,1.8071860486277242e+05,1.8086333773361830e+05
aorta,6.5465686568656878e-01,-3.8165607429285586e+00,2.0191305431789695e+00,1.8071221128823556e+05,1.8085725430137594e+05
aorta,6.5476557655765610e-01,-3.8215337217601397e+00,2.0164976612655421e+00,1.8070581514745802e+05,1.8085116697391155e+05
aorta,6.5487428742874343e-01,-3.8265067005488533e+00,2.0138591010706115e+00,1.8069941644666612e+05,1.8084507575049359e+05
aorta,6.5498299829982898e-01,-3.8314796793590014e+00,2.0112148882090395e+00,1.8069301519205776e+05,1.8083898063041471e+05
aorta,6.5509170917091630e-01,-3.8364526581583096e+00,2.0085650484269491e+00,1.8068661138980306e+05,1.8083288161299209e+05
aorta,6.5520042004200363e-01,-3.8414256369631592e+00,2.0059096076007150e+00,1.8068020504604367e+05,1.8082677869756785e+05
aorta,6.5530913091309095e-01,-3.8463986157652394e+00,2.0032485917359435e+00,1.8067379616689304e+05,1.8082067188350929e+05
aorta,6.5541784178417828e-01,-3.8513715945687039e+00,2.0005820269664469e+00,1.8066738475843595e+05,1.8081456117020940e+05
aorta,6.5552655265526560e-01,-3.8563445733714756e+00,1.9979099395532049e+00,1.8066097082672862e+05,1.8080844655708704e+05
aorta,6.5563526352635293e-01,-3.8613175521745942e+00,1.9952323558833180e+00,1.8065455437779846e+05,1.8080232804358748e+05
aorta,6.5574397439744025e-01,-3.8662905309775399e+00,1.9925493024689500e+00,1.8064813541764388e+05,1.8079620562918254e+05
aorta,6.5585268526852580e-01,-3.8712635097805714e+00,1.9898608059462648e+00,1.8064171395223428e+05,1.8079007931337113e+05
aorta,6.5596139613961313e-01,-3.8762364885834377e+00,1.9871668930743507e+00,1.8063528998750984e+05,1.8078394909567945e+05
aorta,6.5607010701070045e-01,-3.8812094673865092e+00,1.9844675907341367e+00,1.8062886352938137e+05,1.8077781497566137e+05
aorta,6.5617881788178778e-01,-3.8861824461894781e+00,1.9817629259273022e+00,1.8062243458373027e+05,1.8077167695289876e+05
aorta,6.5628752875287510e-01,-3.8911554249924976e+00,1.9790529257751739e+00,1.8061600315640826e+05,1.8076553502700181e+05
aorta,6.5639623962396243e-01,-3.8961284037954926e+00,1.9763376175176175e+00,1.8060956925323737e+05,1.8075938919760942e+05
aorta,6.5650495049504975e-01,-3.9011314613546375e+00,1.9736170283332226e+00,1.8060313279830097e+05,1.8075323946438899e+05
aorta,6.5661366136613708e-01,-3.9066372640178422e+00,1.9708911822444393e+00,1.8059669248141645e+05,1.8074708582703015e+05
aorta,6.5672237223722263e-01,-3.9118916941290172e+00,1.9681600999631264e+00,1.8059024982741699e+05,1.8074092828523612e+05
aorta,6.5683108310830995e-01,-3.9172718105160760e+00,1.9654238014878125e+00,1.8058380405517123e+05,1.8073476683872004e+05
aorta,6.5693979397939728e-01,-3.9225890837653239e+00,1.9626823070150878e+00,1.8057735556940761e+05,1.8072860148720490e+05
aorta,6.5704850485048460e-01,-3.9279377785834773e+00,1.9599356368548069e+00,1.8057090417508731e+05,1.8072243223042387e+05
aorta,6.5715721572157193e-01,-3.9332707626171777e+00,1.9571838114266593e+00,1.8056444997849365e+05,1.8071625906812065e+05
aorta,6.5726592659265926e-01,-3.9386116020431050e+00,1.9544268512640328e+00,1.8055799293486547e+05,1.8071008200004973e+05
aorta,6.5737463746374658e-01,-3.9439485137729182e+00,1.9516647770116875e+00,1.8055153307502781e+05,1.8070390102597675e+05
aorta,6.5748334833483391e-01,-3.9492873893507889e+00,1.9488976094256059e+00,1.8054507039194531e+05,1.8069771614567889e+05
aorta,6.5759205920591945e-01,-3.9546252830046309e+00,1.9461253693722060e+00,1.8053860489749236e+05,1.8069152735894502e+05
aorta,6.5770077007700678e-01,-3.9599636676203569e+00,1.9433480778277115e+00,1.8053213659404800e+05,1.8068533466557629e+05
aorta,6.5780948094809411e-01,-3.9653018067552712e+00,1.9405657558774678e+00,1.8052566548870743e+05,1.8067913806538619e+05
aorta,6.5791819181918143e-01,-3.9706400686305914e+00,1.9377784247152661e+00,1.8051919158617171e+05,1.8067293755820103e+05
aorta,6.5802690269026876e-01,-3.9759782691357084e+00,1.9349861056426527e+00,1.8051271489230491e+05,1.8066673314386024e+05
aorta,6.5813561356135608e-01,-3.9813165003259279e+00,1.9321888200682309e+00,1.8050623541235420e+05,1.8066052482221674e+05
aorta,6.5824432443244341e-01,-3.9866547161735952e+00,1.9293865895069537e+00,1.8049975315184024e+05,1.8065431259313715e+05
aorta,6.5835303530353073e-01,-3.9919929396925387e+00,1.9265794355794090e+00,1.8049326811611152e+05,1.8064809645650219e+05
aorta,6.5846174617461806e-01,-3.9973311593758440e+00,1.9237673800110979e+00,1.8048678031056715e+05,1.8064187641220706e+05
aorta,6.5857045704570361e-01,-4.0026693809769682e+00,1.9209504446317009e+00,1.8048028974054524e+05,1.8063565246016165e+05
aorta,6.5867916791679093e-01,-4.0080076016190525e+00,1.9181286513743387e+00,1.8047379641137854e+05,1.8062942460029098e+05
aorta,6.5878787878787826e-01,-4.0133458227407877e+00,1.9153020222748227e+00,1.8046730032836646e+05,1.8062319283253537e+05
aorta,6.5889658965896558e-01,-4.0186840436226978e+00,1.9124705794709005e+00,1.8046080149678892e+05,1.8061695715685093e+05
aorta,6.5900530053005291e-01,-4.0240222646245201e+00,1.9096343452014883e+00,1.8045429992189919e+05,1.8061071757320975e+05
aorta,6.5911401140114023e-01,-4.0293604855663867e+00,1.9067933418059004e+00,1.8044779560892735e+05,1.8060447408160035e+05
aorta,6.5922272227222756e-01,-4.0346987065382303e+00,1.9039475917230650e+00,1.8044128856307839e+05,1.8059822668202780e+05
aorta,6.5933143314331488e-01,-4.0400369274950858e+00,1.9010971174907363e+00,1.8043477878953301e+05,1.8059197537451424e+05
aorta,6.5944014401440043e-01,-4.0453751484594349e+00,1.8982419417446990e+00,1.8042826629344706e+05,1.8058572015909906e+05
aorta,6.5954885488548776e-01,-4.0507133694199071e+00,1.8953820872179585e+00,1.8042175107995162e+05,1.8057946103583925e+05
aorta,6.5965756575657508e-01,-4.0560515903824488e+00,1.8925175767399325e+00,1.8041523315415281e+05,1.8057319800480970e+05
aorta,6.5976627662766241e-01,-4.0613898113439557e+00,1.8896484332356258e+00,1.8040871252113173e+05,1.8056693106610357e+05
aorta,6.5987498749874973e-01,-4.0667280323059787e+00,1.8867746797248039e+00,1.8040218918594439e+05,1.8056066021983244e+05
aorta,6.5998369836983706e-01,-4.0720662532677450e+00,1.8838963393211550e+00,1.8039566315362154e+05,1.8055438546612678e+05
aorta,6.6009240924092438e-01,-4.0774044742296391e+00,1.8810134352314467e+00,1.8038913442916857e+05,1.8054810680513614e+05
aorta,6.6020112011201171e-01,-4.0827426951914694e+00,1.8781259907546737e+00,1.8038260301756547e+05,1.8054182423702948e+05
aorta,6.6030983098309726e-01,-4.0880809161533316e+00,1.8752340292811975e+00,1.8037606892376667e+05,1.8053553776199545e+05
aorta,6.6041854185418458e-01,-4.0934191371150472e+00,1.8723375742918813e+00,1.8036953215270094e+05,1.8052924738024268e+05
aorta,6.6052725272527191e-01,-4.0987573580769672e+00,1.8694366493572141e+00,1.8036299270927135e+05,1.8052295309200013e+05
aorta,6.6063596359635923e-01,-4.1040955790387841e+00,1.8665312781364296e+00,1.8035645059835512e+05,1.8051665489751720e+05
aorta,6.6074467446744656e-01,-4.1094338000006525e+00,1.8636214843766186e+00,1.8034990582480351e+05,1.8051035279706423e+05
aorta,6.6085338533853388e-01,-4.1151959955643180e+00,1.8607072893928625e+00,1.8034335723059889e+05,1.8050404679092753e+05
aorta,6.6096209620962121e-01,-4.1208250828442949e+00,1.8577887113523441e+00,1.8033680590281062e+05,1.8049773687940161e+05
aorta,6.6107080708070853e-01,-4.1265207242661166e+00,1.8548657673112721e+00,1.8033025141593860e+05,1.8049142306278498e+05
aorta,6.6117951795179408e-01,-4.1321830886170146e+00,1.8519384743530003e+00,1.8032369399034156e+05,1.8048510534137944e+05
aorta,6.6128822882288141e-01,-4.1378620915032363e+00,1.8490068496584724e+00,1.8031713352284065e+05,1.8047878371549028e+05
aorta,6.6139693969396873e-01,-4.1435327751219342e+00,1.8460709104904838e+00,1.8031057007217608e+05,1.8047245818542660e+05
aorta,6.6150565056505606e-01,-4.1492076183743940e+00,1.8431306741965368e+00,1.8030400361603330e+05,1.8046612875150162e+05
aorta,6.6161436143614338e-01,-4.1548803818099724e+00,1.8401861582076937e+00,1.8029743417262557e+05,1.8045979541403288e+05
aorta,6.6172307230723071e-01,-4.1605541851539938e+00,1.8372373800382771e+00,1.8029086173986003e+05,1.8045345817334263e+05
aorta,6.6183178317831803e-01,-4.1662274685437923e+00,1.8342843572853795e+00,1.8028428632577480e+05,1.8044711702975802e+05
aorta,6.6194049404940536e-01,-4.1719010119107018e+00,1.8313271076284070e+00,1.8027770793331027e+05,1.8044077198361148e+05
aorta,6.6204920492049091e-01,-4.1775744252890563e+00,1.8283656488286051e+00,1.8027112656792832e+05,1.8043442303524094e+05
aorta,6.6215791579157823e-01,-4.1832479036615489e+00,1.8253999987285809e+00,1.8026454223380014e+05,1.8042807018499012e+05
aorta,6.6226662666266556e-01,-4.1889213495371118e+00,1.8224301752518168e+00,1.8025795493571329e+05,1.8042171343320890e+05
aorta,6.6237533753375288e-01,-4.1945948116611387e+00,1.8194561964021763e+00,1.8025136467811756e+05,1.8041535278025357e+05
aorta,6.6248404840484021e-01,-4.2002682656609354e+00,1.8164780802634026e+00,1.8024477146560216e+05,1.8040898822648704e+05
aorta,6.6259275927592753e-01,-4.2059417237228471e+00,1.8134958449986138e+00,1.8023817530265680e+05,1.8040261977227926e+05
aorta,6.6270147014701486e-01,-4.2116151797536991e+00,1.8105095088497836e+00,1.8023157619379117e+05,1.8039624741800746e+05
aorta,6.6281018101810218e-01,-4.2172886368000828e+00,1.8075190901372213e+00,1.8022497414347500e+05,1.8038987116405639e+05
aorta,6.6291889188918951e-01,-4.2229620933387002e+00,1.8045246072590422e+00,1.8021836915616793e+05,1.8038349101081863e+05
aorta,6.6302760276027506e-01,-4.2286355501312007e+00,1.8015260786906309e+00,1.8021176123630439e+05,1.8037710695869502e+05
aorta,6.6313631363136238e-01,-4.2343090067966198e+00,1.7985235229840977e+00,1.8020515038830112e+05,1.8037071900809466e+05
aorta,6.6324502450244971e-01,-4.2399824635257204e+00,1.7955169587677271e+00,1.8019853661655323e+05,1.8036432715943549e+05
